,state,index_sa,TimePeriod
4634,SD,165.77,2001Q3
4635,SD,168.95,2001Q4
4636,SD,167.97,2002Q1
4637,SD,171.97,2002Q2
4638,SD,171.08,2002Q3
4639,SD,174.34,2002Q4
4640,SD,175.23,2003Q1
4641,SD,177.93,2003Q2
4642,SD,182.18,2003Q3
4643,SD,184.0,2003Q4
4644,SD,185.56,2004Q1
4645,SD,187.8,2004Q2
4646,SD,192.36,2004Q3
4647,SD,193.22,2004Q4
4648,SD,196.6,2005Q1
4649,SD,200.9,2005Q2
4650,SD,200.72,2005Q3
4651,SD,207.73,2005Q4
4652,SD,207.19,2006Q1
4653,SD,210.8,2006Q2
4654,SD,212.18,2006Q3
4655,SD,214.44,2006Q4
4656,SD,216.52,2007Q1
4657,SD,217.15,2007Q2
4658,SD,218.29,2007Q3
4659,SD,220.6,2007Q4
4660,SD,222.29,2008Q1
4661,SD,221.78,2008Q2
4662,SD,221.97,2008Q3
4663,SD,221.16,2008Q4
4664,SD,221.06,2009Q1
4665,SD,221.74,2009Q2
4666,SD,219.44,2009Q3
4667,SD,222.21,2009Q4
4668,SD,221.37,2010Q1
4669,SD,219.22,2010Q2
4670,SD,217.96,2010Q3
4671,SD,215.48,2010Q4
4672,SD,217.02,2011Q1
4673,SD,216.73,2011Q2
4674,SD,218.47,2011Q3
4675,SD,222.14,2011Q4
4676,SD,218.32,2012Q1
4677,SD,222.21,2012Q2
4678,SD,225.05,2012Q3
4679,SD,226.89,2012Q4
4680,SD,228.37,2013Q1
4681,SD,230.5,2013Q2
4682,SD,235.34,2013Q3
4683,SD,239.05,2013Q4
4684,SD,239.76,2014Q1
4685,SD,242.07,2014Q2
4686,SD,242.56,2014Q3
4687,SD,248.21,2014Q4
4688,SD,247.38,2015Q1
4689,SD,250.86,2015Q2
4690,SD,252.87,2015Q3
4691,SD,257.32,2015Q4
4692,SD,261.83,2016Q1
4693,SD,263.44,2016Q2
4694,SD,266.05,2016Q3
4695,SD,270.41,2016Q4
4696,SD,275.5,2017Q1
4697,SD,280.25,2017Q2
4698,SD,281.44,2017Q3
4699,SD,282.79,2017Q4
4700,SD,287.49,2018Q1
4701,SD,293.32,2018Q2
4702,SD,301.24,2018Q3
4703,SD,300.28,2018Q4
4704,TN,100.0,1991Q1
4705,TN,100.13,1991Q2
4706,TN,100.23,1991Q3
4707,TN,101.62,1991Q4
4708,TN,102.55,1992Q1
4709,TN,102.06,1992Q2
4710,TN,103.98,1992Q3
4711,TN,104.52,1992Q4
4712,TN,104.75,1993Q1
4713,TN,106.54,1993Q2
4714,TN,107.89,1993Q3
4715,TN,109.59,1993Q4
4716,TN,111.41,1994Q1
4717,TN,112.86,1994Q2
4718,TN,114.43,1994Q3
4719,TN,115.4,1994Q4
4720,TN,117.97,1995Q1
4721,TN,118.75,1995Q2
4722,TN,120.51,1995Q3
4723,TN,122.66,1995Q4
4724,TN,123.73,1996Q1
4725,TN,125.26,1996Q2
4726,TN,127.07,1996Q3
4727,TN,127.91,1996Q4
4728,TN,129.26,1997Q1
4729,TN,130.61,1997Q2
4730,TN,130.92,1997Q3
4731,TN,131.91,1997Q4
4732,TN,133.51,1998Q1
4733,TN,135.19,1998Q2
4734,TN,136.49,1998Q3
4735,TN,137.93,1998Q4
4736,TN,139.81,1999Q1
4737,TN,140.36,1999Q2
4738,TN,142.07,1999Q3
4739,TN,143.61,1999Q4
4740,TN,144.2,2000Q1
4741,TN,145.65,2000Q2
4742,TN,146.22,2000Q3
4743,TN,146.95,2000Q4
4744,TN,148.06,2001Q1
4745,TN,148.65,2001Q2
4746,TN,149.39,2001Q3
4747,TN,151.29,2001Q4
4748,TN,152.17,2002Q1
4749,TN,152.74,2002Q2
4750,TN,154.89,2002Q3
4751,TN,155.26,2002Q4
4752,TN,157.4,2003Q1
4753,TN,159.06,2003Q2
4754,TN,160.63,2003Q3
4755,TN,163.03,2003Q4
4756,TN,164.24,2004Q1
4757,TN,166.77,2004Q2
4758,TN,169.73,2004Q3
4759,TN,171.39,2004Q4
4760,TN,175.24,2005Q1
4761,TN,177.6,2005Q2
4762,TN,180.92,2005Q3
4763,TN,185.25,2005Q4
4764,TN,189.3,2006Q1
4765,TN,192.08,2006Q2
4766,TN,194.08,2006Q3
4767,TN,197.12,2006Q4
4768,TN,199.58,2007Q1
4769,TN,201.86,2007Q2
4770,TN,202.29,2007Q3
4771,TN,201.06,2007Q4
4772,TN,199.84,2008Q1
4773,TN,197.21,2008Q2
4774,TN,194.88,2008Q3
4775,TN,191.61,2008Q4
4776,TN,191.38,2009Q1
4777,TN,188.73,2009Q2
4778,TN,188.73,2009Q3
4779,TN,188.0,2009Q4
4780,TN,185.32,2010Q1
4781,TN,185.03,2010Q2
4782,TN,181.7,2010Q3
4783,TN,180.42,2010Q4
4784,TN,178.33,2011Q1
4785,TN,176.45,2011Q2
4786,TN,180.97,2011Q3
4787,TN,179.09,2011Q4
4788,TN,178.67,2012Q1
4789,TN,181.18,2012Q2
4790,TN,182.72,2012Q3
4791,TN,185.15,2012Q4
4792,TN,188.13,2013Q1
4793,TN,190.99,2013Q2
4794,TN,192.67,2013Q3
4795,TN,194.48,2013Q4
4796,TN,197.44,2014Q1
4797,TN,198.87,2014Q2
4798,TN,201.41,2014Q3
4799,TN,202.88,2014Q4
4800,TN,208.06,2015Q1
4801,TN,209.57,2015Q2
4802,TN,212.83,2015Q3
4803,TN,215.79,2015Q4
4804,TN,219.81,2016Q1
4805,TN,224.27,2016Q2
4806,TN,227.28,2016Q3
4807,TN,231.28,2016Q4
4808,TN,236.09,2017Q1
4809,TN,240.53,2017Q2
4810,TN,246.25,2017Q3
4811,TN,251.77,2017Q4
4812,TN,255.22,2018Q1
4813,TN,259.19,2018Q2
4814,TN,264.64,2018Q3
4815,TN,269.03,2018Q4
4816,TX,100.0,1991Q1
4817,TX,100.0,1991Q2
4818,TX,100.14,1991Q3
4819,TX,99.93,1991Q4
4820,TX,101.8,1992Q1
4821,TX,101.54,1992Q2
4822,TX,102.63,1992Q3
4823,TX,103.62,1992Q4
4824,TX,103.96,1993Q1
4825,TX,105.04,1993Q2
4826,TX,106.15,1993Q3
4827,TX,107.48,1993Q4
4828,TX,108.54,1994Q1
4829,TX,109.15,1994Q2
4830,TX,109.62,1994Q3
4831,TX,110.03,1994Q4
4832,TX,110.67,1995Q1
4833,TX,111.22,1995Q2
4834,TX,111.98,1995Q3
4835,TX,112.75,1995Q4
4836,TX,113.44,1996Q1
4837,TX,113.94,1996Q2
4838,TX,114.65,1996Q3
4839,TX,114.87,1996Q4
4840,TX,115.36,1997Q1
4841,TX,116.43,1997Q2
4842,TX,117.01,1997Q3
4843,TX,118.4,1997Q4
4844,TX,120.37,1998Q1
4845,TX,121.7,1998Q2
4846,TX,123.74,1998Q3
4847,TX,125.49,1998Q4
4848,TX,127.33,1999Q1
4849,TX,129.53,1999Q2
4850,TX,131.4,1999Q3
4851,TX,133.97,1999Q4
4852,TX,136.45,2000Q1
4853,TX,138.58,2000Q2
4854,TX,140.99,2000Q3
4855,TX,142.99,2000Q4
4856,TX,144.8,2001Q1
4857,TX,146.46,2001Q2
4858,TX,147.66,2001Q3
4859,TX,148.68,2001Q4
4860,TX,149.81,2002Q1
4861,TX,151.48,2002Q2
4862,TX,152.24,2002Q3
4863,TX,153.53,2002Q4
4864,TX,154.28,2003Q1
4865,TX,154.98,2003Q2
4866,TX,155.86,2003Q3
4867,TX,156.93,2003Q4
4868,TX,158.23,2004Q1
4869,TX,159.68,2004Q2
4870,TX,161.01,2004Q3
4871,TX,162.55,2004Q4
4872,TX,164.67,2005Q1
4873,TX,166.95,2005Q2
4874,TX,169.51,2005Q3
4875,TX,172.31,2005Q4
4876,TX,175.33,2006Q1
4877,TX,177.4,2006Q2
4878,TX,180.18,2006Q3
4879,TX,183.33,2006Q4
4880,TX,186.11,2007Q1
4881,TX,187.79,2007Q2
4882,TX,189.07,2007Q3
4883,TX,190.0,2007Q4
4884,TX,189.33,2008Q1
4885,TX,188.98,2008Q2
4886,TX,189.83,2008Q3
4887,TX,187.39,2008Q4
4888,TX,187.6,2009Q1
4889,TX,187.5,2009Q2
4890,TX,187.52,2009Q3
4891,TX,188.75,2009Q4
4892,TX,188.87,2010Q1
4893,TX,188.91,2010Q2
4894,TX,188.04,2010Q3
4895,TX,184.79,2010Q4
4896,TX,184.47,2011Q1
4897,TX,185.06,2011Q2
4898,TX,185.0,2011Q3
4899,TX,186.69,2011Q4
4900,TX,188.9,2012Q1
4901,TX,191.26,2012Q2
4902,TX,194.75,2012Q3
4903,TX,198.08,2012Q4
4904,TX,200.32,2013Q1
4905,TX,204.32,2013Q2
4906,TX,207.22,2013Q3
4907,TX,211.38,2013Q4
4908,TX,216.14,2014Q1
4909,TX,217.4,2014Q2
4910,TX,222.11,2014Q3
4911,TX,225.67,2014Q4
4912,TX,230.53,2015Q1
4913,TX,234.03,2015Q2
4914,TX,237.66,2015Q3
4915,TX,241.87,2015Q4
4916,TX,245.55,2016Q1
4917,TX,249.82,2016Q2
4918,TX,255.44,2016Q3
4919,TX,259.41,2016Q4
4920,TX,263.8,2017Q1
4921,TX,270.21,2017Q2
4922,TX,274.18,2017Q3
4923,TX,279.39,2017Q4
4924,TX,284.62,2018Q1
4925,TX,287.41,2018Q2
4926,TX,290.46,2018Q3
4927,TX,293.66,2018Q4
4928,UT,100.0,1991Q1
4929,UT,100.6,1991Q2
4930,UT,101.81,1991Q3
4931,UT,103.76,1991Q4
4932,UT,106.24,1992Q1
4933,UT,108.67,1992Q2
4934,UT,109.99,1992Q3
4935,UT,114.17,1992Q4
4936,UT,117.79,1993Q1
4937,UT,121.99,1993Q2
4938,UT,127.83,1993Q3
4939,UT,133.49,1993Q4
4940,UT,138.07,1994Q1
4941,UT,144.35,1994Q2
4942,UT,148.58,1994Q3
4943,UT,151.82,1994Q4
4944,UT,155.31,1995Q1
4945,UT,156.74,1995Q2
4946,UT,161.02,1995Q3
4947,UT,163.85,1995Q4
4948,UT,168.21,1996Q1
4949,UT,170.59,1996Q2
4950,UT,173.4,1996Q3
4951,UT,175.37,1996Q4
4952,UT,175.66,1997Q1
4953,UT,177.93,1997Q2
4954,UT,179.17,1997Q3
4955,UT,180.11,1997Q4
4956,UT,182.14,1998Q1
4957,UT,184.56,1998Q2
4958,UT,183.92,1998Q3
4959,UT,186.92,1998Q4
4960,UT,187.59,1999Q1
4961,UT,188.7,1999Q2
4962,UT,189.19,1999Q3
4963,UT,190.74,1999Q4
4964,UT,191.81,2000Q1
4965,UT,192.5,2000Q2
4966,UT,194.28,2000Q3
4967,UT,194.14,2000Q4
4968,UT,195.99,2001Q1
4969,UT,196.76,2001Q2
4970,UT,196.59,2001Q3
4971,UT,197.71,2001Q4
4972,UT,198.67,2002Q1
4973,UT,198.71,2002Q2
4974,UT,199.69,2002Q3
4975,UT,202.59,2002Q4
4976,UT,201.99,2003Q1
4977,UT,204.84,2003Q2
4978,UT,206.52,2003Q3
4979,UT,207.17,2003Q4
4980,UT,210.92,2004Q1
4981,UT,214.54,2004Q2
4982,UT,218.58,2004Q3
4983,UT,223.43,2004Q4
4984,UT,228.53,2005Q1
4985,UT,235.38,2005Q2
4986,UT,245.13,2005Q3
4987,UT,256.02,2005Q4
4988,UT,265.51,2006Q1
4989,UT,275.59,2006Q2
4990,UT,286.51,2006Q3
4991,UT,299.27,2006Q4
4992,UT,309.15,2007Q1
4993,UT,318.28,2007Q2
4994,UT,319.88,2007Q3
4995,UT,315.52,2007Q4
4996,UT,313.88,2008Q1
4997,UT,306.51,2008Q2
4998,UT,297.16,2008Q3
4999,UT,286.17,2008Q4
5000,UT,279.69,2009Q1
5001,UT,268.69,2009Q2
5002,UT,265.27,2009Q3
5003,UT,264.0,2009Q4
5004,UT,257.96,2010Q1
5005,UT,257.05,2010Q2
5006,UT,251.39,2010Q3
5007,UT,249.2,2010Q4
5008,UT,239.24,2011Q1
5009,UT,236.85,2011Q2
5010,UT,239.7,2011Q3
5011,UT,239.15,2011Q4
5012,UT,245.71,2012Q1
5013,UT,251.94,2012Q2
5014,UT,256.24,2012Q3
5015,UT,264.4,2012Q4
5016,UT,270.18,2013Q1
5017,UT,278.44,2013Q2
5018,UT,284.84,2013Q3
5019,UT,286.44,2013Q4
5020,UT,290.97,2014Q1
5021,UT,292.41,2014Q2
5022,UT,292.91,2014Q3
5023,UT,298.42,2014Q4
5024,UT,303.84,2015Q1
5025,UT,307.54,2015Q2
5026,UT,312.6,2015Q3
5027,UT,321.11,2015Q4
5028,UT,327.22,2016Q1
5029,UT,333.88,2016Q2
5030,UT,342.17,2016Q3
5031,UT,347.49,2016Q4
5032,UT,356.85,2017Q1
5033,UT,363.27,2017Q2
5034,UT,374.89,2017Q3
5035,UT,383.95,2017Q4
5036,UT,393.97,2018Q1
5037,UT,405.52,2018Q2
5038,UT,412.4,2018Q3
5039,UT,421.57,2018Q4
5040,VA,100.0,1991Q1
5041,VA,99.38,1991Q2
5042,VA,99.0,1991Q3
5043,VA,100.18,1991Q4
5044,VA,101.41,1992Q1
5045,VA,100.15,1992Q2
5046,VA,101.17,1992Q3
5047,VA,101.35,1992Q4
5048,VA,101.18,1993Q1
5049,VA,101.76,1993Q2
5050,VA,102.01,1993Q3
5051,VA,102.34,1993Q4
5052,VA,102.92,1994Q1
5053,VA,103.69,1994Q2
5054,VA,104.36,1994Q3
5055,VA,105.2,1994Q4
5056,VA,105.05,1995Q1
5057,VA,105.2,1995Q2
5058,VA,105.86,1995Q3
5059,VA,105.76,1995Q4
5060,VA,106.74,1996Q1
5061,VA,107.19,1996Q2
5062,VA,107.69,1996Q3
5063,VA,107.98,1996Q4
5064,VA,109.1,1997Q1
5065,VA,109.09,1997Q2
5066,VA,109.66,1997Q3
5067,VA,110.96,1997Q4
5068,VA,110.99,1998Q1
5069,VA,112.43,1998Q2
5070,VA,113.16,1998Q3
5071,VA,114.94,1998Q4
5072,VA,117.23,1999Q1
5073,VA,117.91,1999Q2
5074,VA,119.66,1999Q3
5075,VA,121.81,1999Q4
5076,VA,123.74,2000Q1
5077,VA,126.44,2000Q2
5078,VA,128.86,2000Q3
5079,VA,131.19,2000Q4
5080,VA,134.76,2001Q1
5081,VA,137.78,2001Q2
5082,VA,140.93,2001Q3
5083,VA,143.28,2001Q4
5084,VA,146.36,2002Q1
5085,VA,150.46,2002Q2
5086,VA,153.79,2002Q3
5087,VA,157.41,2002Q4
5088,VA,161.22,2003Q1
5089,VA,165.65,2003Q2
5090,VA,170.49,2003Q3
5091,VA,176.39,2003Q4
5092,VA,181.5,2004Q1
5093,VA,187.69,2004Q2
5094,VA,195.67,2004Q3
5095,VA,203.51,2004Q4
5096,VA,211.03,2005Q1
5097,VA,218.8,2005Q2
5098,VA,226.78,2005Q3
5099,VA,234.36,2005Q4
5100,VA,239.6,2006Q1
5101,VA,242.49,2006Q2
5102,VA,242.81,2006Q3
5103,VA,247.68,2006Q4
5104,VA,248.85,2007Q1
5105,VA,248.43,2007Q2
5106,VA,245.59,2007Q3
5107,VA,239.49,2007Q4
5108,VA,235.42,2008Q1
5109,VA,226.73,2008Q2
5110,VA,221.99,2008Q3
5111,VA,213.37,2008Q4
5112,VA,213.57,2009Q1
5113,VA,213.74,2009Q2
5114,VA,213.87,2009Q3
5115,VA,217.25,2009Q4
5116,VA,211.48,2010Q1
5117,VA,212.69,2010Q2
5118,VA,208.09,2010Q3
5119,VA,206.79,2010Q4
5120,VA,203.35,2011Q1
5121,VA,202.88,2011Q2
5122,VA,204.21,2011Q3
5123,VA,202.73,2011Q4
5124,VA,204.65,2012Q1
5125,VA,206.71,2012Q2
5126,VA,209.11,2012Q3
5127,VA,211.69,2012Q4
5128,VA,212.6,2013Q1
5129,VA,218.0,2013Q2
5130,VA,218.58,2013Q3
5131,VA,217.69,2013Q4
5132,VA,218.93,2014Q1
5133,VA,220.77,2014Q2
5134,VA,221.48,2014Q3
5135,VA,225.32,2014Q4
5136,VA,225.7,2015Q1
5137,VA,225.53,2015Q2
5138,VA,227.63,2015Q3
5139,VA,230.55,2015Q4
5140,VA,233.53,2016Q1
5141,VA,235.5,2016Q2
5142,VA,238.01,2016Q3
5143,VA,240.34,2016Q4
5144,VA,241.53,2017Q1
5145,VA,246.18,2017Q2
5146,VA,249.51,2017Q3
5147,VA,252.45,2017Q4
5148,VA,257.37,2018Q1
5149,VA,257.4,2018Q2
5150,VA,260.66,2018Q3
5151,VA,263.6,2018Q4
5152,VT,100.0,1991Q1
5153,VT,99.5,1991Q2
5154,VT,99.3,1991Q3
5155,VT,99.23,1991Q4
5156,VT,100.0,1992Q1
5157,VT,100.8,1992Q2
5158,VT,100.56,1992Q3
5159,VT,101.85,1992Q4
5160,VT,101.69,1993Q1
5161,VT,100.91,1993Q2
5162,VT,101.07,1993Q3
5163,VT,102.07,1993Q4
5164,VT,102.33,1994Q1
5165,VT,102.06,1994Q2
5166,VT,102.53,1994Q3
5167,VT,100.37,1994Q4
5168,VT,100.22,1995Q1
5169,VT,102.19,1995Q2
5170,VT,101.96,1995Q3
5171,VT,98.33,1995Q4
5172,VT,105.4,1996Q1
5173,VT,103.63,1996Q2
5174,VT,102.0,1996Q3
5175,VT,103.12,1996Q4
5176,VT,102.0,1997Q1
5177,VT,101.12,1997Q2
5178,VT,103.09,1997Q3
5179,VT,103.62,1997Q4
5180,VT,105.89,1998Q1
5181,VT,105.7,1998Q2
5182,VT,106.61,1998Q3
5183,VT,109.12,1998Q4
5184,VT,108.21,1999Q1
5185,VT,112.25,1999Q2
5186,VT,114.83,1999Q3
5187,VT,115.14,1999Q4
5188,VT,118.64,2000Q1
5189,VT,120.83,2000Q2
5190,VT,124.0,2000Q3
5191,VT,127.16,2000Q4
5192,VT,128.52,2001Q1
5193,VT,134.75,2001Q2
5194,VT,135.0,2001Q3
5195,VT,138.36,2001Q4
5196,VT,141.87,2002Q1
5197,VT,143.95,2002Q2
5198,VT,147.26,2002Q3
5199,VT,149.65,2002Q4
5200,VT,152.03,2003Q1
5201,VT,154.33,2003Q2
5202,VT,159.69,2003Q3
5203,VT,163.77,2003Q4
5204,VT,169.32,2004Q1
5205,VT,178.9,2004Q2
5206,VT,182.3,2004Q3
5207,VT,188.67,2004Q4
5208,VT,194.82,2005Q1
5209,VT,199.08,2005Q2
5210,VT,205.06,2005Q3
5211,VT,207.58,2005Q4
5212,VT,208.51,2006Q1
5213,VT,213.96,2006Q2
5214,VT,213.92,2006Q3
5215,VT,217.91,2006Q4
5216,VT,215.54,2007Q1
5217,VT,217.35,2007Q2
5218,VT,218.9,2007Q3
5219,VT,216.68,2007Q4
5220,VT,218.32,2008Q1
5221,VT,212.64,2008Q2
5222,VT,209.95,2008Q3
5223,VT,212.51,2008Q4
5224,VT,208.75,2009Q1
5225,VT,212.5,2009Q2
5226,VT,211.02,2009Q3
5227,VT,206.06,2009Q4
5228,VT,209.61,2010Q1
5229,VT,205.05,2010Q2
5230,VT,202.41,2010Q3
5231,VT,201.77,2010Q4
5232,VT,202.72,2011Q1
5233,VT,200.25,2011Q2
5234,VT,200.04,2011Q3
5235,VT,209.52,2011Q4
5236,VT,205.4,2012Q1
5237,VT,202.36,2012Q2
5238,VT,203.93,2012Q3
5239,VT,203.25,2012Q4
5240,VT,208.92,2013Q1
5241,VT,207.24,2013Q2
5242,VT,208.8,2013Q3
5243,VT,210.22,2013Q4
5244,VT,203.67,2014Q1
5245,VT,212.59,2014Q2
5246,VT,210.87,2014Q3
5247,VT,205.88,2014Q4
5248,VT,208.33,2015Q1
5249,VT,215.61,2015Q2
5250,VT,217.36,2015Q3
5251,VT,214.59,2015Q4
5252,VT,211.63,2016Q1
5253,VT,215.38,2016Q2
5254,VT,219.4,2016Q3
5255,VT,219.0,2016Q4
5256,VT,228.64,2017Q1
5257,VT,222.46,2017Q2
5258,VT,223.78,2017Q3
5259,VT,234.16,2017Q4
5260,VT,232.33,2018Q1
5261,VT,233.89,2018Q2
5262,VT,235.11,2018Q3
5263,VT,240.32,2018Q4
5264,WA,100.0,1991Q1
5265,WA,100.82,1991Q2
5266,WA,100.7,1991Q3
5267,WA,102.97,1991Q4
5268,WA,103.93,1992Q1
5269,WA,104.53,1992Q2
5270,WA,106.37,1992Q3
5271,WA,107.58,1992Q4
5272,WA,108.46,1993Q1
5273,WA,109.82,1993Q2
5274,WA,111.62,1993Q3
5275,WA,113.41,1993Q4
5276,WA,115.1,1994Q1
5277,WA,117.04,1994Q2
5278,WA,117.96,1994Q3
5279,WA,118.75,1994Q4
5280,WA,120.19,1995Q1
5281,WA,118.9,1995Q2
5282,WA,119.47,1995Q3
5283,WA,120.24,1995Q4
5284,WA,120.92,1996Q1
5285,WA,121.72,1996Q2
5286,WA,122.56,1996Q3
5287,WA,123.1,1996Q4
5288,WA,124.3,1997Q1
5289,WA,125.91,1997Q2
5290,WA,128.56,1997Q3
5291,WA,129.87,1997Q4
5292,WA,132.45,1998Q1
5293,WA,135.42,1998Q2
5294,WA,137.03,1998Q3
5295,WA,139.51,1998Q4
5296,WA,141.26,1999Q1
5297,WA,143.68,1999Q2
5298,WA,145.27,1999Q3
5299,WA,147.73,1999Q4
5300,WA,149.74,2000Q1
5301,WA,150.71,2000Q2
5302,WA,152.5,2000Q3
5303,WA,154.54,2000Q4
5304,WA,156.8,2001Q1
5305,WA,158.18,2001Q2
5306,WA,160.47,2001Q3
5307,WA,161.89,2001Q4
5308,WA,164.4,2002Q1
5309,WA,166.54,2002Q2
5310,WA,167.7,2002Q3
5311,WA,171.37,2002Q4
5312,WA,173.36,2003Q1
5313,WA,175.8,2003Q2
5314,WA,179.36,2003Q3
5315,WA,183.84,2003Q4
5316,WA,189.19,2004Q1
5317,WA,194.88,2004Q2
5318,WA,199.93,2004Q3
5319,WA,207.36,2004Q4
5320,WA,213.83,2005Q1
5321,WA,223.45,2005Q2
5322,WA,234.35,2005Q3
5323,WA,242.43,2005Q4
5324,WA,251.03,2006Q1
5325,WA,258.92,2006Q2
5326,WA,264.64,2006Q3
5327,WA,270.2,2006Q4
5328,WA,277.3,2007Q1
5329,WA,278.03,2007Q2
5330,WA,279.1,2007Q3
5331,WA,277.11,2007Q4
5332,WA,271.51,2008Q1
5333,WA,267.04,2008Q2
5334,WA,260.17,2008Q3
5335,WA,249.88,2008Q4
5336,WA,248.91,2009Q1
5337,WA,240.04,2009Q2
5338,WA,235.06,2009Q3
5339,WA,234.84,2009Q4
5340,WA,233.53,2010Q1
5341,WA,230.55,2010Q2
5342,WA,225.8,2010Q3
5343,WA,219.52,2010Q4
5344,WA,213.59,2011Q1
5345,WA,207.36,2011Q2
5346,WA,205.3,2011Q3
5347,WA,203.02,2011Q4
5348,WA,203.87,2012Q1
5349,WA,208.84,2012Q2
5350,WA,212.51,2012Q3
5351,WA,218.86,2012Q4
5352,WA,222.9,2013Q1
5353,WA,226.56,2013Q2
5354,WA,234.86,2013Q3
5355,WA,232.71,2013Q4
5356,WA,236.85,2014Q1
5357,WA,241.11,2014Q2
5358,WA,245.82,2014Q3
5359,WA,249.57,2014Q4
5360,WA,255.97,2015Q1
5361,WA,262.45,2015Q2
5362,WA,268.09,2015Q3
5363,WA,277.11,2015Q4
5364,WA,283.19,2016Q1
5365,WA,289.59,2016Q2
5366,WA,297.98,2016Q3
5367,WA,305.54,2016Q4
5368,WA,314.01,2017Q1
5369,WA,323.96,2017Q2
5370,WA,332.16,2017Q3
5371,WA,342.6,2017Q4
5372,WA,354.76,2018Q1
5373,WA,361.1,2018Q2
5374,WA,368.36,2018Q3
5375,WA,369.8,2018Q4
5376,WI,100.0,1991Q1
5377,WI,101.09,1991Q2
5378,WI,102.65,1991Q3
5379,WI,103.69,1991Q4
5380,WI,105.34,1992Q1
5381,WI,107.9,1992Q2
5382,WI,109.17,1992Q3
5383,WI,111.45,1992Q4
5384,WI,113.57,1993Q1
5385,WI,115.62,1993Q2
5386,WI,118.22,1993Q3
5387,WI,120.71,1993Q4
5388,WI,123.19,1994Q1
5389,WI,125.17,1994Q2
5390,WI,126.26,1994Q3
5391,WI,127.93,1994Q4
5392,WI,129.11,1995Q1
5393,WI,130.3,1995Q2
5394,WI,131.87,1995Q3
5395,WI,133.34,1995Q4
5396,WI,134.25,1996Q1
5397,WI,136.25,1996Q2
5398,WI,136.56,1996Q3
5399,WI,137.48,1996Q4
5400,WI,138.75,1997Q1
5401,WI,139.65,1997Q2
5402,WI,141.38,1997Q3
5403,WI,142.13,1997Q4
5404,WI,143.42,1998Q1
5405,WI,145.3,1998Q2
5406,WI,147.07,1998Q3
5407,WI,149.08,1998Q4
5408,WI,150.74,1999Q1
5409,WI,153.54,1999Q2
5410,WI,155.05,1999Q3
5411,WI,157.34,1999Q4
5412,WI,160.34,2000Q1
5413,WI,162.28,2000Q2
5414,WI,164.46,2000Q3
5415,WI,166.41,2000Q4
5416,WI,168.95,2001Q1
5417,WI,171.3,2001Q2
5418,WI,173.3,2001Q3
5419,WI,175.96,2001Q4
5420,WI,177.68,2002Q1
5421,WI,180.22,2002Q2
5422,WI,183.62,2002Q3
5423,WI,186.29,2002Q4
5424,WI,189.03,2003Q1
5425,WI,191.59,2003Q2
5426,WI,194.54,2003Q3
5427,WI,198.61,2003Q4
5428,WI,202.14,2004Q1
5429,WI,204.7,2004Q2
5430,WI,208.94,2004Q3
5431,WI,212.24,2004Q4
5432,WI,213.02,2005Q1
5433,WI,217.64,2005Q2
5434,WI,220.18,2005Q3
5435,WI,222.32,2005Q4
5436,WI,224.3,2006Q1
5437,WI,224.8,2006Q2
5438,WI,225.51,2006Q3
5439,WI,225.56,2006Q4
5440,WI,226.02,2007Q1
5441,WI,226.78,2007Q2
5442,WI,225.3,2007Q3
5443,WI,223.16,2007Q4
5444,WI,222.56,2008Q1
5445,WI,219.6,2008Q2
5446,WI,216.83,2008Q3
5447,WI,213.84,2008Q4
5448,WI,217.68,2009Q1
5449,WI,212.68,2009Q2
5450,WI,209.39,2009Q3
5451,WI,208.25,2009Q4
5452,WI,205.53,2010Q1
5453,WI,204.81,2010Q2
5454,WI,203.31,2010Q3
5455,WI,203.82,2010Q4
5456,WI,196.35,2011Q1
5457,WI,195.1,2011Q2
5458,WI,195.58,2011Q3
5459,WI,195.72,2011Q4
5460,WI,195.67,2012Q1
5461,WI,195.28,2012Q2
5462,WI,196.69,2012Q3
5463,WI,196.57,2012Q4
5464,WI,198.77,2013Q1
5465,WI,202.49,2013Q2
5466,WI,204.62,2013Q3
5467,WI,205.34,2013Q4
5468,WI,205.56,2014Q1
5469,WI,207.95,2014Q2
5470,WI,209.41,2014Q3
5471,WI,212.23,2014Q4
5472,WI,215.23,2015Q1
5473,WI,215.94,2015Q2
5474,WI,217.39,2015Q3
5475,WI,220.88,2015Q4
5476,WI,224.32,2016Q1
5477,WI,226.89,2016Q2
5478,WI,229.62,2016Q3
5479,WI,233.93,2016Q4
5480,WI,237.04,2017Q1
5481,WI,240.91,2017Q2
5482,WI,245.41,2017Q3
5483,WI,247.15,2017Q4
5484,WI,253.48,2018Q1
5485,WI,258.41,2018Q2
5486,WI,262.74,2018Q3
5487,WI,266.02,2018Q4
5488,WV,100.0,1991Q1
5489,WV,99.23,1991Q2
5490,WV,99.65,1991Q3
5491,WV,103.27,1991Q4
5492,WV,103.33,1992Q1
5493,WV,105.83,1992Q2
5494,WV,105.84,1992Q3
5495,WV,107.24,1992Q4
5496,WV,108.03,1993Q1
5497,WV,110.95,1993Q2
5498,WV,113.3,1993Q3
5499,WV,113.43,1993Q4
5500,WV,116.04,1994Q1
5501,WV,116.78,1994Q2
5502,WV,118.65,1994Q3
5503,WV,120.51,1994Q4
5504,WV,123.44,1995Q1
5505,WV,121.09,1995Q2
5506,WV,124.18,1995Q3
5507,WV,125.87,1995Q4
